,ID_REF,VALUE
6969,214039_s_at,10.2748
6970,214040_s_at,5.2102
6971,214041_x_at,8.9991
6972,214045_at,5.3467
6973,214046_at,10.0552
6974,214048_at,4.7012
6975,214049_x_at,4.5387
6976,214050_at,4.7619
6977,214051_at,6.0216
6978,214052_x_at,6.866
6979,214053_at,8.8362
6980,214054_at,4.9526
6981,214056_at,5.9127
6982,214057_at,6.8942
6983,214058_at,5.3482
6984,214060_at,6.1278
6985,214061_at,6.1826
6986,214063_s_at,9.2833
6987,214064_at,6.7119
6988,214070_s_at,6.6313
6989,214071_at,9.9613
6990,214072_x_at,4.9919
6991,214073_at,4.6906
6992,214074_s_at,5.2897
6993,214075_at,6.9742
6994,214078_at,8.5055
6995,214079_at,3.6718
6996,214081_at,6.7573
6997,214082_at,5.3961
6998,214083_at,6.7504
6999,214084_x_at,4.3839
7000,214085_x_at,7.498
7001,214087_s_at,8.8975
7002,214088_s_at,6.1117
7003,214091_s_at,8.0967
7004,214093_s_at,8.5845
7005,214097_at,6.0898
7006,214100_x_at,7.5138
7007,214101_s_at,6.4104
7008,214102_at,6.8746
7009,214104_at,7.9775
7010,214105_at,4.1149
7011,214106_s_at,4.4015
7012,214107_x_at,7.5712
7013,214108_at,3.5383
7014,214109_at,5.4977
7015,214110_s_at,8.8287
7016,214111_at,10.0945
7017,214115_at,4.3031
7018,214116_at,5.3704
7019,214118_x_at,8.7718
7020,214121_x_at,6.0518
7021,214122_at,6.2892
7022,214126_at,5.5136
7023,214128_at,5.9752
7024,214129_at,6.9534
7025,214130_s_at,5.3539
7026,214133_at,6.3076
7027,214135_at,5.8051
7028,214136_at,4.4498
7029,214137_at,4.3718
7030,214138_at,5.5264
7031,214139_at,3.5277
7032,214141_x_at,8.4005
7033,214142_at,4.9693
7034,214145_s_at,6.943
7035,214147_at,4.7064
7036,214148_at,5.1271
7037,214149_s_at,5.8437
7038,214150_x_at,9.6939
7039,214153_at,6.2763
7040,214155_s_at,4.9879
7041,214157_at,9.0945
7042,214159_at,4.0908
7043,214160_at,4.8432
7044,214162_at,7.132
7045,214163_at,4.3054
7046,214164_x_at,5.4849
7047,214166_at,6.025
7048,214168_s_at,7.1412
7049,214169_at,4.7753
7050,214171_s_at,4.3106
7051,214172_x_at,7.4805
7052,214174_s_at,7.5062
7053,214175_x_at,5.8033
7054,214176_s_at,7.6161
7055,214177_s_at,8.7816
7056,214178_s_at,5.1168
7057,214179_s_at,9.6381
7058,214180_at,7.9149
7059,214181_x_at,5.0269
7060,214182_at,7.6154
7061,214183_s_at,5.0522
7062,214184_at,4.1687
7063,214185_at,6.8618
7064,214186_s_at,5.7696
7065,214188_at,4.4916
7066,214189_s_at,5.1566
7067,214190_x_at,4.9495
7068,214191_at,4.7625
7069,214192_at,4.9979
7070,214194_at,6.7424
7071,214195_at,7.3516
7072,214196_s_at,7.143
7073,214197_s_at,5.2899
7074,214198_s_at,7.7603
7075,214199_at,5.3944
7076,214200_s_at,4.3841
7077,214202_at,7.7846
7078,214203_s_at,8.7522
7079,214204_at,6.4472
7080,214208_at,4.1083
7081,214209_s_at,7.5789
7082,214210_at,4.9736
7083,214212_x_at,9.0961
7084,214215_s_at,7.1821
7085,214216_s_at,4.0814
7086,214217_at,9.4576
7087,214218_s_at,5.1203
7088,214220_s_at,6.1083
7089,214221_at,6.3362
7090,214223_at,4.9522
7091,214225_at,3.975
7092,214226_at,6.2209
7093,214229_at,4.7035
7094,214230_at,8.8811
7095,214231_s_at,5.549
7096,214232_at,5.5301
7097,214233_at,6.7903
7098,214234_s_at,4.6119
7099,214235_at,4.4694
7100,214236_at,5.7091
7101,214237_x_at,4.7191
7102,214238_at,6.3519
7103,214240_at,5.0584
7104,214243_s_at,5.3773
7105,214245_at,5.3986
7106,214248_s_at,4.3184
7107,214249_at,4.9584
7108,214250_at,5.4531
7109,214251_s_at,7.2885
7110,214252_s_at,6.1291
7111,214255_at,6.5929
7112,214256_at,6.4978
7113,214257_s_at,9.0264
7114,214259_s_at,8.5043
7115,214263_x_at,8.6762
7116,214264_s_at,6.6209
7117,214265_at,6.2882
7118,214267_s_at,3.6255
7119,214268_s_at,8.4896
7120,214270_s_at,7.3684
7121,214272_at,4.5034
7122,214275_at,4.6818
7123,214276_at,4.3679
7124,214277_at,6.7266
7125,214278_s_at,7.7938
7126,214279_s_at,11.1377
7127,214280_x_at,9.015
7128,214283_at,5.9712
7129,214284_s_at,5.0118
7130,214285_at,7.7784
7131,214287_s_at,5.1125
7132,214289_at,5.0163
7133,214290_s_at,6.549
7134,214293_at,9.6103
7135,214294_at,4.8791
7136,214295_at,7.3986
7137,214297_at,3.3653
7138,214299_at,4.6895
7139,214301_s_at,5.3408
7140,214305_s_at,9.3593
7141,214307_at,5.5217
7142,214308_s_at,5.3642
7143,214309_s_at,5.9738
7144,214311_at,5.1508
7145,214312_at,7.029
7146,214314_s_at,9.1153
7147,214315_x_at,8.6491
7148,214319_at,4.9813
7149,214320_x_at,6.4523
7150,214321_at,8.7676
7151,214322_at,8.0259
7152,214329_x_at,5.9193
7153,214330_at,4.5728
7154,214335_at,7.52
7155,214336_s_at,4.4891
7156,214337_at,4.249
7157,214338_at,6.5428
7158,214339_s_at,6.0729
7159,214344_at,6.6037
7160,214345_at,6.2043
7161,214348_at,5.9785
7162,214349_at,4.0962
7163,214350_at,4.5892
7164,214352_s_at,10.7138
7165,214353_at,6.186
7166,214354_x_at,8.146
7167,214355_x_at,6.4569
7168,214357_at,5.6443
7169,214358_at,4.0788
7170,214364_at,6.0994
7171,214365_at,4.3546
7172,214368_at,6.557
7173,214369_s_at,6.4209
7174,214373_at,6.8532
7175,214374_s_at,8.0341
7176,214375_at,8.643
7177,214376_at,9.2752
7178,214377_s_at,5.1983
7179,214379_at,4.4878
7180,214381_at,5.9543
7181,214384_s_at,4.6277
7182,214386_at,6.0688
7183,214387_x_at,6.0107
7184,214390_s_at,4.1093
7185,214391_x_at,6.4475
7186,214393_at,5.4539
7187,214395_x_at,5.5219
7188,214396_s_at,5.534
7189,214397_at,3.7742
7190,214398_s_at,4.3789
7191,214399_s_at,3.7825
7192,214402_s_at,6.0798
7193,214403_x_at,5.867
7194,214404_x_at,6.7821
7195,214406_s_at,6.5889
7196,214407_x_at,5.7125
7197,214409_at,3.9805
7198,214411_x_at,6.3742
7199,214413_at,4.3521
7200,214414_x_at,11.5889
7201,214415_at,8.0099
7202,214417_s_at,4.1715
7203,214420_s_at,4.2595
7204,214421_x_at,4.6791
7205,214422_at,5.4869
7206,214423_x_at,4.5699
7207,214425_at,5.1935
7208,214428_x_at,8.0175
7209,214431_at,6.6758
7210,214432_at,9.1941
7211,214433_s_at,8.4191
7212,214435_x_at,8.3071
7213,214437_s_at,5.0985
7214,214440_at,4.7327
7215,214441_at,4.601
7216,214442_s_at,6.8571
7217,214443_at,4.8793
7218,214444_s_at,6.0094
7219,214445_at,5.6138
7220,214446_at,4.4554
7221,214450_at,5.5911
7222,214452_at,4.2634
7223,214453_s_at,5.9847
7224,214455_at,2.8865
7225,214456_x_at,5.2205
7226,214457_at,5.4006
7227,214459_x_at,10.5462
7228,214460_at,7.879
7229,214462_at,4.1365
7230,214463_x_at,4.0459
7231,214464_at,9.8496
7232,214469_at,4.2484
7233,214471_x_at,7.104
7234,214475_x_at,6.4618
7235,214477_at,4.4222
7236,214482_at,2.7448
7237,214484_s_at,8.1188
7238,214485_at,6.0562
7239,214486_x_at,5.9223
7240,214487_s_at,7.1823
7241,214490_at,5.3339
7242,214491_at,5.1629
7243,214492_at,4.9003
7244,214493_s_at,6.3621
7245,214495_at,6.8473
7246,214499_s_at,7.1757
7247,214506_at,5.0058
7248,214507_s_at,4.5203
7249,214510_at,6.0745
7250,214511_x_at,4.7169
7251,214513_s_at,6.0231
7252,214516_at,4.8415
7253,214518_at,4.2474
7254,214522_x_at,4.0096
7255,214523_at,5.0059
7256,214524_at,4.8248
7257,214528_s_at,4.9123
7258,214529_at,5.2602
7259,214531_s_at,7.2457
7260,214532_x_at,5.4319
7261,214535_s_at,4.4972
7262,214537_at,5.0487
7263,214538_x_at,5.5101
7264,214539_at,4.9691
7265,214541_s_at,4.591
7266,214542_x_at,4.7771
7267,214543_x_at,7.784
7268,214545_s_at,7.6232
7269,214546_s_at,5.006
7270,214547_at,4.4635
7271,214549_x_at,6.8273
7272,214551_s_at,4.081
7273,214552_s_at,6.0529
7274,214553_s_at,9.7966
7275,214554_at,4.0164
7276,214555_at,5.2287
7277,214558_at,6.3154
7278,214560_at,4.2099
7279,214561_at,3.6829
7280,214563_at,5.2145
7281,214564_s_at,6.2247
7282,214570_x_at,4.6522
7283,214572_s_at,4.356
7284,214574_x_at,6.5884
7285,214576_at,3.2062
7286,214577_at,10.0643
7287,214578_s_at,6.7247
7288,214579_at,6.2889
7289,214581_x_at,7.0309
7290,214582_at,7.1295
7291,214583_at,4.7323
7292,214586_at,6.0729
7293,214589_at,7.5229
7294,214590_s_at,5.5608
7295,214593_at,3.9477
7296,214594_x_at,10.4324
7297,214595_at,8.1035
7298,214596_at,10.6616
7299,214597_at,7.1214
7300,214599_at,4.7133
7301,214600_at,6.2932
7302,214604_at,6.6786
7303,214607_at,10.7354
7304,214608_s_at,6.1934
7305,214611_at,6.3052
7306,214613_at,6.6099
7307,214616_at,4.431
7308,214617_at,5.96
7309,214620_x_at,9.1523
7310,214622_at,5.1116
7311,214623_at,6.4014
7312,214625_s_at,3.848
7313,214627_at,5.0808
7314,214628_at,4.526
7315,214630_at,6.0655
7316,214631_at,3.6135
7317,214632_at,6.2022
7318,214633_at,5.365
7319,214638_s_at,5.5241
7320,214641_at,4.4045
7321,214644_at,4.2326
7322,214647_s_at,4.7139
7323,214648_at,5.7167
7324,214650_x_at,8.081
7325,214652_at,4.5975
7326,214655_at,6.2168
7327,214656_x_at,9.9702
7328,214657_s_at,3.6534
7329,214658_at,8.8525
7330,214660_at,4.4011
7331,214662_at,6.9985
7332,214664_at,6.511
7333,214666_x_at,6.9158
7334,214667_s_at,4.7423
7335,214668_at,6.2962
7336,214669_x_at,5.6851
7337,214670_at,9.1376
7338,214676_x_at,4.9782
7339,214678_x_at,7.484
7340,214680_at,8.7162
7341,214681_at,6.3689
7342,214682_at,6.8472
7343,214683_s_at,8.5432
7344,214684_at,6.959
7345,214685_at,3.8542
7346,214686_at,7.5188
7347,214690_at,5.5589
7348,214691_x_at,5.8824
7349,214692_s_at,7.3192
7350,214693_x_at,9.5377
7351,214694_at,6.5948
7352,214696_at,6.6206
7353,214697_s_at,4.3296
7354,214699_x_at,4.8492
7355,214700_x_at,6.9219
7356,214701_s_at,4.4646
7357,214705_at,4.1435
7358,214706_at,5.973
7359,214707_x_at,7.8548
7360,214708_at,4.5913
7361,214710_s_at,5.6118
7362,214711_at,5.7952
7363,214712_at,6.4951
7364,214715_x_at,9.9093
7365,214716_at,4.7529
7366,214717_at,8.2661
7367,214718_at,8.3743
7368,214720_x_at,4.9434
7369,214721_x_at,9.3952
7370,214722_at,8.6789
7371,214723_x_at,8.1876
7372,214724_at,7.9516
7373,214727_at,4.4863
7374,214731_at,5.2115
7375,214732_at,4.1756
7376,214734_at,7.788
7377,214738_s_at,4.0684
7378,214739_at,6.1591
7379,214741_at,5.6891
7380,214742_at,5.4111
7381,214743_at,8.2744
7382,214744_s_at,6.2021
7383,214745_at,7.7928
7384,214747_at,5.2237
7385,214748_at,7.8652
7386,214751_at,5.9335
7387,214752_x_at,6.7475
7388,214753_at,7.0101
7389,214754_at,5.1887
7390,214757_at,5.858
7391,214758_at,5.6215
7392,214759_at,4.1102
7393,214761_at,8.5879
7394,214763_at,5.7324
7395,214764_at,5.6755
7396,214765_s_at,5.3992
7397,214766_s_at,6.7174
7398,214767_s_at,5.3394
7399,214768_x_at,5.3513
7400,214769_at,9.8127
7401,214772_at,7.4745
7402,214773_x_at,10.1936
7403,214774_x_at,6.2906
7404,214775_at,5.0534
7405,214778_at,6.6123
7406,214781_at,8.3874
7407,214782_at,6.9274
7408,214784_x_at,9.9571
7409,214785_at,9.4225
7410,214787_at,6.0799
7411,214789_x_at,9.3157
7412,214790_at,5.8618
7413,214791_at,4.4966
7414,214792_x_at,10.0856
7415,214793_at,5.4265
7416,214795_at,5.0611
7417,214797_s_at,8.216
7418,214798_at,6.1726
7419,214799_at,7.2888
7420,214800_x_at,10.8361
7421,214802_at,5.6204
7422,214803_at,7.2252
7423,214805_at,6.7431
7424,214806_at,6.6535
7425,214807_at,8.3941
7426,214808_at,5.7127
7427,214809_at,5.6781
7428,214813_at,4.4023
7429,214814_at,6.6906
7430,214815_at,7.2144
7431,214816_x_at,6.9014
7432,214817_at,9.9709
7433,214819_at,8.8179
7434,214820_at,4.9746
7435,214823_at,7.9115
7436,214825_at,9.7632
7437,214826_at,6.0954
7438,214828_s_at,5.6818
7439,214829_at,6.3665
7440,214830_at,5.9196
7441,214831_at,2.8399
7442,214833_at,4.3587
7443,214834_at,6.5089
7444,214835_s_at,8.2857
7445,214836_x_at,5.9308
7446,214839_at,8.9569
7447,214840_at,6.0763
7448,214843_s_at,9.7365
7449,214845_s_at,5.2807
7450,214847_s_at,5.0455
7451,214849_at,6.0267
7452,214850_at,7.817
7453,214851_at,4.7009
7454,214855_s_at,8.5555
7455,214856_at,5.0712
7456,214857_at,5.8913
7457,214858_at,4.8581
7458,214860_at,2.8925
7459,214861_at,7.1559
7460,214862_x_at,6.6391
7461,214866_at,2.8391
7462,214867_at,5.4429
7463,214871_x_at,5.9474
7464,214876_s_at,5.779
7465,214877_at,3.1874
7466,214878_at,3.6197
7467,214880_x_at,6.744
7468,214881_s_at,6.3734
7469,214884_at,4.419
7470,214889_at,8.1359
7471,214891_at,7.051
7472,214892_x_at,7.9337
7473,214893_x_at,6.7678
7474,214894_x_at,9.4803
7475,214895_s_at,4.7797
7476,214896_at,6.27
7477,214897_at,4.2502
7478,214900_at,7.0361
7479,214901_at,7.3999
7480,214902_x_at,8.7923
7481,214903_at,6.779
7482,214904_at,4.2959
7483,214906_x_at,7.6866
7484,214908_s_at,5.429
7485,214909_s_at,6.6666
7486,214911_s_at,10.0478
7487,214912_at,4.763
7488,214913_at,6.5649
7489,214914_at,4.1807
7490,214915_at,5.6302
7491,214916_x_at,4.9875
7492,214917_at,5.4747
7493,214918_at,4.1055
7494,214919_s_at,7.4393
7495,214920_at,8.3315
7496,214921_at,5.1422
7497,214922_at,3.8453
7498,214923_at,5.3261
7499,214924_s_at,8.4134
7500,214925_s_at,7.3189
7501,214926_at,4.9895
7502,214927_at,6.1292
7503,214928_at,5.7039
7504,214929_s_at,4.8072
7505,214931_s_at,6.3696
7506,214932_at,5.2213
7507,214937_x_at,8.754
7508,214939_x_at,5.2827
7509,214940_s_at,5.5296
7510,214944_at,6.1586
7511,214945_at,9.1349
7512,214947_at,5.0472
7513,214948_s_at,9.7103
7514,214949_at,9.1023
7515,214950_at,4.1135
7516,214951_at,5.9455
7517,214952_at,6.1809
7518,214953_s_at,11.2951
7519,214954_at,7.4113
7520,214955_at,7.2819
7521,214956_at,9.4343
7522,214958_s_at,5.908
7523,214959_s_at,5.3119
7524,214960_at,4.7946
7525,214962_s_at,5.1678
7526,214964_at,5.4504
7527,214965_at,8.5123
7528,214967_at,5.0388
7529,214968_at,5.545
7530,214969_at,4.7095
7531,214970_s_at,4.4127
7532,214972_at,4.9543
7533,214973_x_at,5.0214
7534,214975_s_at,4.6863
7535,214978_s_at,8.5248
7536,214979_at,4.9111
7537,214980_at,5.2552
7538,214982_at,4.2856
7539,214983_at,7.8895
7540,214984_at,4.8202
7541,214985_at,5.4596
7542,214986_x_at,6.5858
7543,214989_x_at,10.8573
7544,214990_at,5.8158
7545,214991_s_at,5.1728
7546,214994_at,4.91
7547,214995_s_at,5.4171
7548,214996_at,5.3974
7549,214997_at,9.6741
7550,214998_at,8.5533
7551,214999_s_at,6.8933
7552,215003_at,8.1618
7553,215005_at,8.5264
7554,215008_at,5.9651
7555,215009_s_at,8.2257
7556,215010_s_at,5.4544
7557,215011_at,5.7489
7558,215012_at,7.2127
7559,215013_s_at,4.768
7560,215015_at,3.3828
7561,215019_x_at,5.4044
7562,215020_at,6.0167
7563,215021_s_at,6.7328
7564,215022_x_at,5.4686
7565,215023_s_at,5.4518
7566,215024_at,6.4181
7567,215025_at,5.9716
7568,215027_at,5.5992
7569,215028_at,6.0868
7570,215029_at,5.1568
7571,215032_at,5.5863
7572,215034_s_at,6.197
7573,215036_at,5.9077
7574,215037_s_at,4.9613
7575,215039_at,7.1764
7576,215040_at,7.2032
7577,215041_s_at,5.5048
7578,215043_s_at,5.7784
7579,215044_s_at,6.3615
7580,215045_at,7.5085
7581,215046_at,6.6222
7582,215047_at,4.905
7583,215048_at,4.8784
7584,215049_x_at,5.5695
7585,215050_x_at,6.3434
7586,215051_x_at,4.545
7587,215052_at,9.6889
7588,215053_at,4.6686
7589,215054_at,7.2829
7590,215055_at,3.7384
7591,215058_at,7.7968
7592,215059_at,3.7764
7593,215060_at,5.8091
7594,215062_at,6.608
7595,215063_x_at,11.2457
7596,215064_at,5.8223
7597,215065_at,4.9162
7598,215066_at,5.9818
7599,215067_x_at,7.9055
7600,215068_s_at,7.3082
7601,215069_at,6.6298
7602,215071_s_at,6.1622
7603,215073_s_at,5.4232
7604,215076_s_at,4.4011
7605,215077_at,4.4989
7606,215079_at,5.337
7607,215080_s_at,4.4428
7608,215081_at,5.0984
7609,215082_at,5.9
7610,215083_at,4.8057
7611,215084_s_at,6.3232
7612,215085_x_at,6.1996
7613,215087_at,5.1967
7614,215090_x_at,7.5263
7615,215092_s_at,6.3006
7616,215093_at,7.4177
7617,215095_at,5.3397
7618,215098_at,4.589
7619,215099_s_at,3.7648
7620,215100_at,6.0124
7621,215102_at,5.4267
7622,215104_at,5.2168
7623,215105_at,4.1879
7624,215108_x_at,6.342
7625,215109_at,6.4654
7626,215112_x_at,6.3806
7627,215114_at,5.0899
7628,215119_at,6.6394
7629,215121_x_at,5.1789
7630,215125_s_at,3.8329
7631,215126_at,6.6564
7632,215129_at,5.2622
7633,215130_s_at,7.446
7634,215132_at,5.1343
7635,215133_s_at,6.2714
7636,215137_at,5.2121
7637,215138_s_at,6.5272
7638,215139_at,5.2529
7639,215140_at,4.4528
7640,215142_at,4.9836
7641,215145_s_at,9.6375
7642,215146_s_at,8.0885
7643,215147_at,7.7176
7644,215149_at,8.1274
7645,215150_at,3.3278
7646,215151_at,3.4627
7647,215154_at,5.0268
7648,215155_at,6.328
7649,215156_at,7.3927
7650,215158_s_at,8.667
7651,215159_s_at,4.415
7652,215162_at,6.56
7653,215163_at,3.6908
7654,215164_at,6.7333
7655,215169_at,7.7536
7656,215172_at,6.2621
7657,215175_at,5.6417
7658,215177_s_at,6.3598
7659,215179_x_at,11.1116
7660,215180_at,4.8387
7661,215182_x_at,6.0904
7662,215183_at,5.1379
7663,215184_at,6.1091
7664,215186_at,5.8155
7665,215187_at,6.5291
7666,215189_at,5.8257
7667,215190_at,5.5061
7668,215191_at,5.7822
7669,215192_at,5.2311
7670,215193_x_at,6.7722
7671,215194_at,4.7288
7672,215195_at,6.8182
7673,215196_at,5.3626
7674,215198_s_at,5.047
7675,215201_at,5.8258
7676,215203_at,6.1284
7677,215204_at,6.1656
7678,215205_x_at,4.9914
7679,215206_at,7.6146
7680,215207_x_at,6.2791
7681,215208_x_at,6.6083
7682,215210_s_at,7.0347
7683,215211_at,4.8745
7684,215213_at,4.7476
7685,215215_s_at,3.9272
7686,215216_at,4.442
7687,215219_at,4.4476
7688,215220_s_at,4.1789
7689,215221_at,7.0781
7690,215222_x_at,9.6449
7691,215223_s_at,6.0358
7692,215224_at,6.1592
7693,215225_s_at,6.0584
7694,215227_x_at,7.8802
7695,215228_at,4.2519
7696,215229_at,5.1946
7697,215231_at,4.944
7698,215233_at,7.1718
7699,215236_s_at,6.0414
7700,215238_s_at,5.8614
7701,215239_x_at,7.5393
7702,215240_at,4.523
7703,215241_at,9.4593
7704,215242_at,4.5123
7705,215243_s_at,6.4185
7706,215244_at,7.5249
7707,215246_at,5.0327
7708,215248_at,6.7255
7709,215249_at,5.0087
7710,215250_at,7.5575
7711,215251_at,4.6992
7712,215252_at,3.8917
7713,215255_at,4.7048
7714,215256_x_at,6.0155
7715,215258_at,5.6522
7716,215259_s_at,5.4184
7717,215260_s_at,5.6922
7718,215261_at,6.756
7719,215262_at,4.8764
7720,215263_at,4.6886
7721,215264_at,6.3261
7722,215265_at,6.2554
7723,215266_at,5.6125
7724,215269_at,6.5685
7725,215270_at,4.4705
7726,215271_at,4.2588
7727,215272_at,4.3487
7728,215274_at,4.4797
7729,215277_at,5.4772
7730,215279_at,7.0294
7731,215281_x_at,6.3259
7732,215284_at,4.6527
7733,215285_s_at,6.52
7734,215286_s_at,4.0118
7735,215287_at,8.361
7736,215288_at,5.6573
7737,215289_at,4.1566
7738,215290_at,8.0026
7739,215291_at,4.6458
7740,215295_at,4.5456
7741,215296_at,6.919
7742,215297_at,4.3417
7743,215298_at,5.0763
7744,215303_at,9.9248
7745,215304_at,5.9587
7746,215306_at,5.3828
7747,215308_at,4.2505
7748,215310_at,6.7578
7749,215311_at,10.6849
7750,215312_at,3.7931
7751,215313_x_at,10.4005
7752,215314_at,7.8032
7753,215316_at,4.0916
7754,215317_at,3.3608
7755,215319_at,4.0615
7756,215321_at,10.103
7757,215322_at,7.0699
7758,215323_at,6.3834
7759,215325_x_at,4.6886
7760,215326_at,4.9163
7761,215328_at,6.3756
7762,215329_s_at,5.8727
7763,215331_at,5.8649
7764,215333_x_at,8.2834
7765,215334_at,6.2117
7766,215336_at,6.5239
7767,215338_s_at,8.1942
7768,215340_at,5.7995
7769,215341_at,5.169
7770,215342_s_at,9.0162
7771,215346_at,3.0647
7772,215350_at,4.7051
7773,215351_at,3.1151
7774,215353_at,6.8286
7775,215357_s_at,5.5921
7776,215358_x_at,4.3313
7777,215359_x_at,8.4618
7778,215360_at,7.1379
7779,215363_x_at,5.8859
7780,215364_s_at,5.8072
7781,215367_at,5.4168
7782,215370_at,6.1677
7783,215371_at,3.8109
7784,215373_x_at,8.4145
7785,215374_at,5.0792
7786,215376_at,5.3004
7787,215378_at,5.7811
7788,215381_at,5.5737
7789,215383_x_at,7.8169
7790,215384_s_at,5.2812
7791,215385_at,8.6876
7792,215386_at,6.135
7793,215387_x_at,6.5079
7794,215388_s_at,6.4544
7795,215390_at,5.0916
7796,215391_at,5.8386
7797,215393_s_at,5.5333
7798,215394_at,5.6087
7799,215397_x_at,4.6664
7800,215398_at,5.166
7801,215400_x_at,4.4485
7802,215401_at,5.9777
7803,215404_x_at,6.8376
7804,215406_at,5.0228
7805,215409_at,6.0957
7806,215410_at,6.5572
7807,215411_s_at,7.2006
7808,215417_at,4.8524
7809,215418_at,6.8681
7810,215419_at,6.5546
7811,215420_at,4.9242
7812,215421_at,5.2449
7813,215422_at,4.3334
7814,215425_at,6.7127
7815,215427_s_at,5.0119
7816,215428_at,5.9768
7817,215429_s_at,8.4964
7818,215430_at,5.2188
7819,215433_at,5.3572
7820,215434_x_at,8.3113
7821,215435_at,7.1479
7822,215436_at,7.1035
7823,215437_x_at,6.7677
7824,215439_x_at,5.2408
7825,215447_at,4.5883
7826,215448_at,7.9381
7827,215449_at,3.9688
7828,215450_at,6.8692
7829,215451_s_at,5.665
7830,215452_x_at,8.7306
7831,215454_x_at,4.6898
7832,215456_at,5.5734
7833,215458_s_at,5.2103
7834,215460_x_at,7.0423
7835,215461_at,4.5989
7836,215462_at,6.2097
7837,215463_at,4.0287
7838,215464_s_at,7.4495
7839,215466_at,5.0887
7840,215467_x_at,7.375
7841,215468_at,4.2334
7842,215469_at,6.2405
7843,215470_at,7.5082
7844,215471_s_at,6.2223
7845,215472_at,7.5984
7846,215473_at,6.2019
7847,215475_at,4.2058
7848,215476_at,5.4681
7849,215478_at,4.2135
7850,215479_at,6.7796
7851,215481_s_at,5.3821
7852,215483_at,5.412
7853,215484_at,4.6672
7854,215485_s_at,6.2994
7855,215486_at,5.5142
7856,215487_x_at,6.184
7857,215489_x_at,6.4793
7858,215490_at,4.6791
7859,215492_x_at,6.9465
7860,215498_s_at,5.3599
7861,215499_at,6.6606
7862,215500_at,5.7023
7863,215501_s_at,5.3437
7864,215504_x_at,5.8152
7865,215505_s_at,4.7567
7866,215506_s_at,5.8168
7867,215511_at,5.0381
7868,215513_at,6.3021
7869,215514_at,7.4022
7870,215515_at,3.9469
7871,215518_at,9.5962
7872,215521_at,6.1752
7873,215522_at,6.8273
7874,215525_at,4.5281
7875,215526_at,6.4896
7876,215528_at,6.7556
7877,215530_at,5.0677
7878,215531_s_at,5.1456
7879,215533_s_at,5.98
7880,215537_x_at,6.9575
7881,215538_at,3.7849
7882,215540_at,4.4597
7883,215541_s_at,7.6619
7884,215547_at,4.9022
7885,215549_x_at,6.1418
7886,215550_at,4.4848
7887,215551_at,5.8444
7888,215553_x_at,6.8445
7889,215554_at,6.9622
7890,215556_at,5.2924
7891,215559_at,5.2386
7892,215560_x_at,4.4911
7893,215567_at,6.5168
7894,215568_x_at,6.872
7895,215569_at,5.0773
7896,215570_s_at,3.0657
7897,215571_at,7.3735
7898,215573_at,4.7866
7899,215574_at,7.1454
7900,215575_at,4.9419
7901,215577_at,6.5034
7902,215578_at,7.3352
7903,215579_at,4.6418
7904,215581_s_at,5.2776
7905,215582_x_at,8.4077
7906,215584_at,6.1345
7907,215586_at,4.6751
7908,215588_x_at,9.7376
7909,215589_at,5.0841
7910,215590_x_at,5.9112
7911,215591_at,6.5087
7912,215592_at,7.5614
7913,215594_at,4.3695
7914,215596_s_at,8.72
7915,215599_at,6.5701
7916,215600_x_at,7.8827
7917,215601_at,5.2041
7918,215603_x_at,5.2953
7919,215604_x_at,6.9539
7920,215605_at,6.6339
7921,215606_s_at,7.8583
7922,215607_x_at,6.7637
7923,215609_at,6.2342
7924,215610_at,6.9981
7925,215611_at,4.4865
7926,215612_at,5.4282
7927,215614_at,4.1433
7928,215616_s_at,7.0864
7929,215617_at,4.8467
7930,215618_at,4.7095
7931,215620_at,4.1478
7932,215622_x_at,4.3548
7933,215625_at,5.7803
7934,215626_at,5.957
7935,215628_x_at,8.8845
7936,215629_s_at,8.256
7937,215630_at,5.1404
7938,215631_s_at,7.6071
7939,215633_x_at,4.9768
7940,215634_at,7.4521
7941,215638_at,5.8628
7942,215641_at,5.6382
7943,215644_at,5.5177
7944,215645_at,7.3028
7945,215646_s_at,7.5707
7946,215648_at,4.9176
7947,215649_s_at,5.8808
7948,215652_at,5.0703
7949,215653_at,5.7542
7950,215654_at,5.14
7951,215660_s_at,7.1242
7952,215662_at,7.3593
7953,215664_s_at,8.0148
7954,215670_s_at,5.77
7955,215671_at,4.9001
7956,215672_s_at,5.5118
7957,215675_at,3.9783
7958,215679_at,4.2979
7959,215680_at,4.4023
7960,215682_at,4.423
7961,215683_at,7.229
7962,215684_s_at,6.4979
7963,215685_s_at,5.2045
7964,215686_x_at,4.9078
7965,215687_x_at,6.0504
7966,215688_at,4.6109
7967,215692_s_at,6.42
7968,215694_at,5.2335
7969,215695_s_at,4.43
7970,215697_at,4.5243
7971,215698_at,7.9933
7972,215699_x_at,6.0033
7973,215701_at,7.0034
7974,215705_at,6.8453
7975,215706_x_at,8.3656
7976,215707_s_at,8.4146
7977,215711_s_at,3.2069
7978,215712_s_at,6.0296
7979,215714_s_at,8.3124
7980,215715_at,3.7268
7981,215718_s_at,7.4104
7982,215719_x_at,5.6248
7983,215720_s_at,4.2997
7984,215725_at,5.4956
7985,215726_s_at,7.9165
7986,215727_x_at,5.6805
7987,215728_s_at,6.2291
7988,215731_s_at,6.1748
7989,215734_at,6.304
7990,215738_at,5.1483
